9.666010000000000435e-01 3.469999999999999751e-01 1.009800000000000031e+00 3.594999999999999862e-01 1.051590000000000025e+00 4.395000000000000018e-01
1.024129999999999985e+00 3.469999999999999751e-01 1.028739999999999988e+00 3.634999999999999898e-01 1.050280000000000102e+00 4.364999999999999991e-01
9.914279999999999760e-01 3.474999999999999756e-01 1.058550000000000102e+00 3.634999999999999898e-01 1.060650000000000093e+00 4.329999999999999960e-01
1.018170000000000019e+00 3.474999999999999756e-01 1.039390000000000036e+00 3.629999999999999893e-01 1.029619999999999980e+00 4.535000000000000142e-01
1.002189999999999914e+00 3.474999999999999756e-01 1.021150000000000002e+00 3.649999999999999911e-01 1.065600000000000103e+00 4.580000000000000182e-01
1.014359999999999928e+00 3.474999999999999756e-01 1.032869999999999955e+00 3.644999999999999907e-01 1.071010000000000018e+00 4.520000000000000129e-01
1.008099999999999996e+00 3.474999999999999756e-01 1.048850000000000060e+00 3.634999999999999898e-01 1.108570000000000055e+00 4.540000000000000147e-01
1.024809999999999999e+00 3.474999999999999756e-01 9.988240000000000451e-01 3.654999999999999916e-01 1.094479999999999897e+00 4.620000000000000218e-01
1.051900000000000057e+00 3.474999999999999756e-01 1.025279999999999969e+00 3.654999999999999916e-01 1.077099999999999946e+00 4.670000000000000262e-01
1.001659999999999995e+00 3.479999999999999760e-01 1.041730000000000045e+00 3.664999999999999925e-01 1.101699999999999902e+00 4.675000000000000266e-01
1.030559999999999921e+00 3.484999999999999765e-01 1.020199999999999996e+00 3.664999999999999925e-01 1.149070000000000036e+00 4.739999999999999769e-01
1.078659999999999952e+00 3.494999999999999774e-01 9.891219999999999457e-01 3.679999999999999938e-01 1.091550000000000020e+00 4.660000000000000253e-01
1.064349999999999907e+00 3.489999999999999769e-01 1.030589999999999895e+00 3.684999999999999942e-01 1.117010000000000058e+00 4.764999999999999791e-01
1.032620000000000093e+00 3.484999999999999765e-01 1.065749999999999975e+00 3.704999999999999960e-01 1.088640000000000052e+00 4.794999999999999818e-01
9.714610000000000190e-01 3.484999999999999765e-01 1.020510000000000028e+00 3.709999999999999964e-01 1.086629999999999985e+00 4.784999999999999809e-01
1.013789999999999969e+00 3.484999999999999765e-01 1.064400000000000013e+00 3.709999999999999964e-01 1.125259999999999927e+00 4.794999999999999818e-01
1.001149999999999984e+00 3.489999999999999769e-01 1.081429999999999891e+00 3.744999999999999996e-01 1.090459999999999985e+00 4.799999999999999822e-01
1.026999999999999913e+00 3.494999999999999774e-01 1.007519999999999971e+00 3.724999999999999978e-01 1.137939999999999952e+00 4.864999999999999880e-01
1.024140000000000050e+00 3.494999999999999774e-01 1.013149999999999995e+00 3.704999999999999960e-01 1.070999999999999952e+00 4.769999999999999796e-01
1.023020000000000040e+00 3.489999999999999769e-01 1.022280000000000078e+00 3.709999999999999964e-01 1.090929999999999955e+00 4.799999999999999822e-01
1.027139999999999942e+00 3.489999999999999769e-01 1.027130000000000098e+00 3.760000000000000009e-01 1.112260000000000026e+00 4.879999999999999893e-01
1.046049999999999924e+00 3.489999999999999769e-01 1.034470000000000001e+00 3.744999999999999996e-01 1.123599999999999932e+00 4.804999999999999827e-01
1.006440000000000001e+00 3.489999999999999769e-01 1.029770000000000074e+00 3.755000000000000004e-01 1.130609999999999893e+00 4.919999999999999929e-01
9.734840000000000160e-01 3.489999999999999769e-01 1.063819999999999988e+00 3.765000000000000013e-01 1.164150000000000018e+00 5.050000000000000044e-01
1.009759999999999991e+00 3.489999999999999769e-01 1.032669999999999977e+00 3.755000000000000004e-01 1.125609999999999999e+00 4.924999999999999933e-01
1.008909999999999973e+00 3.489999999999999769e-01 1.031619999999999981e+00 3.770000000000000018e-01 1.138309999999999933e+00 4.854999999999999871e-01
9.944619999999999571e-01 3.489999999999999769e-01 1.071460000000000079e+00 3.790000000000000036e-01 1.107499999999999929e+00 4.994999999999999996e-01
1.028699999999999948e+00 3.489999999999999769e-01 1.013660000000000005e+00 3.780000000000000027e-01 1.119070000000000009e+00 4.949999999999999956e-01
1.029099999999999904e+00 3.489999999999999769e-01 1.043449999999999989e+00 3.790000000000000036e-01 1.149429999999999952e+00 5.010000000000000009e-01
9.823779999999999735e-01 3.489999999999999769e-01 1.087590000000000057e+00 3.800000000000000044e-01 1.137930000000000108e+00 5.050000000000000044e-01
1.032739999999999991e+00 3.484999999999999765e-01 1.024310000000000054e+00 3.785000000000000031e-01 1.143410000000000037e+00 4.989999999999999991e-01
9.927019999999999733e-01 3.489999999999999769e-01 1.018319999999999892e+00 3.790000000000000036e-01 1.137979999999999992e+00 5.014999999999999458e-01
9.985330000000000039e-01 3.489999999999999769e-01 1.071769999999999889e+00 3.800000000000000044e-01 1.161410000000000053e+00 5.074999999999999512e-01
1.023230000000000084e+00 3.494999999999999774e-01 1.046459999999999946e+00 3.780000000000000027e-01 1.138069999999999915e+00 5.214999999999999636e-01
1.004150000000000098e+00 3.489999999999999769e-01 1.053339999999999943e+00 3.785000000000000031e-01 1.125820000000000043e+00 5.080000000000000071e-01
1.000480000000000036e+00 3.489999999999999769e-01 1.047150000000000025e+00 3.800000000000000044e-01 1.199030000000000040e+00 5.200000000000000178e-01
9.881710000000000216e-01 3.489999999999999769e-01 1.000799999999999912e+00 3.825000000000000067e-01 1.199689999999999923e+00 5.200000000000000178e-01
1.013149999999999995e+00 3.489999999999999769e-01 1.034999999999999920e+00 3.790000000000000036e-01 1.239419999999999966e+00 5.190000000000000169e-01
9.790060000000000429e-01 3.489999999999999769e-01 1.031819999999999959e+00 3.790000000000000036e-01 1.166250000000000009e+00 5.220000000000000195e-01
1.054840000000000000e+00 3.489999999999999769e-01 1.033470000000000111e+00 3.835000000000000075e-01 1.186960000000000015e+00 5.210000000000000187e-01
9.814030000000000253e-01 3.489999999999999769e-01 1.068480000000000096e+00 3.815000000000000058e-01 1.115359999999999907e+00 5.254999999999999671e-01
1.040960000000000107e+00 3.489999999999999769e-01 1.086170000000000080e+00 3.835000000000000075e-01 1.118840000000000057e+00 5.150000000000000133e-01
1.059569999999999901e+00 3.494999999999999774e-01 1.047129999999999894e+00 3.865000000000000102e-01 1.153540000000000010e+00 5.244999999999999662e-01
1.034829999999999917e+00 3.494999999999999774e-01 1.088989999999999903e+00 3.860000000000000098e-01 1.212190000000000101e+00 5.280000000000000249e-01
1.008129999999999971e+00 3.494999999999999774e-01 1.039889999999999981e+00 3.870000000000000107e-01 1.188029999999999919e+00 5.340000000000000302e-01
1.002250000000000085e+00 3.494999999999999774e-01 1.063860000000000028e+00 3.815000000000000058e-01 1.163480000000000070e+00 5.280000000000000249e-01
1.004140000000000033e+00 3.494999999999999774e-01 1.077569999999999917e+00 3.860000000000000098e-01 1.179189999999999960e+00 5.374999999999999778e-01
1.020080000000000098e+00 3.494999999999999774e-01 1.084079999999999933e+00 3.865000000000000102e-01 1.184379999999999988e+00 5.390000000000000346e-01
9.959770000000000012e-01 3.494999999999999774e-01 1.040149999999999908e+00 3.880000000000000115e-01 1.160889999999999977e+00 5.364999999999999769e-01
1.035870000000000068e+00 3.494999999999999774e-01 1.041020000000000056e+00 3.870000000000000107e-01 1.182180000000000009e+00 5.350000000000000311e-01
1.015589999999999993e+00 3.494999999999999774e-01 1.079530000000000101e+00 3.845000000000000084e-01 1.188239999999999963e+00 5.350000000000000311e-01
1.001379999999999937e+00 3.494999999999999774e-01 1.042350000000000110e+00 3.880000000000000115e-01 1.180819999999999981e+00 5.420000000000000373e-01
1.018799999999999928e+00 3.494999999999999774e-01 1.058019999999999960e+00 3.865000000000000102e-01 1.155880000000000019e+00 5.334999999999999742e-01
1.018920000000000048e+00 3.494999999999999774e-01 1.114109999999999934e+00 3.900000000000000133e-01 1.174739999999999895e+00 5.454999999999999849e-01
9.774340000000000250e-01 3.494999999999999774e-01 1.062459999999999960e+00 3.875000000000000111e-01 1.193610000000000060e+00 5.434999999999999831e-01
1.034429999999999961e+00 3.494999999999999774e-01 1.014019999999999921e+00 3.860000000000000098e-01 1.189769999999999994e+00 5.510000000000000453e-01
1.033519999999999994e+00 3.494999999999999774e-01 1.042529999999999957e+00 3.890000000000000124e-01 1.177629999999999955e+00 5.470000000000000417e-01
1.007880000000000109e+00 3.494999999999999774e-01 1.073779999999999957e+00 3.875000000000000111e-01 1.184439999999999937e+00 5.504999999999999893e-01
1.002299999999999969e+00 3.494999999999999774e-01 1.070259999999999989e+00 3.890000000000000124e-01 1.146169999999999911e+00 5.404999999999999805e-01
9.898599999999999621e-01 3.494999999999999774e-01 1.107779999999999987e+00 3.900000000000000133e-01 1.181000000000000050e+00 5.460000000000000409e-01
1.002119999999999900e+00 3.494999999999999774e-01 1.089429999999999898e+00 3.900000000000000133e-01 1.179440000000000044e+00 5.474999999999999867e-01
1.050470000000000015e+00 3.494999999999999774e-01 1.054140000000000077e+00 3.925000000000000155e-01 1.186770000000000103e+00 5.550000000000000488e-01
1.091839999999999922e+00 3.494999999999999774e-01 1.075209999999999999e+00 3.910000000000000142e-01 1.180930000000000035e+00 5.420000000000000373e-01
1.016899999999999915e+00 3.494999999999999774e-01 1.027609999999999912e+00 3.910000000000000142e-01 1.187670000000000003e+00 5.514999999999999902e-01
1.028569999999999984e+00 3.494999999999999774e-01 1.082340000000000080e+00 3.935000000000000164e-01 1.200979999999999936e+00 5.564999999999999947e-01
1.025320000000000009e+00 3.494999999999999774e-01 1.046280000000000099e+00 3.925000000000000155e-01 1.207640000000000047e+00 5.574999999999999956e-01
1.032569999999999988e+00 3.494999999999999774e-01 1.071260000000000101e+00 3.930000000000000160e-01 1.202339999999999964e+00 5.550000000000000488e-01
1.046510000000000051e+00 3.494999999999999774e-01 1.068449999999999900e+00 3.895000000000000129e-01 1.194180000000000019e+00 5.560000000000000497e-01
1.054179999999999895e+00 3.494999999999999774e-01 1.086430000000000007e+00 3.910000000000000142e-01 1.207039999999999891e+00 5.524999999999999911e-01
1.051250000000000018e+00 3.494999999999999774e-01 1.080929999999999946e+00 3.925000000000000155e-01 1.174790000000000001e+00 5.560000000000000497e-01
1.037670000000000092e+00 3.494999999999999774e-01 1.043309999999999960e+00 3.925000000000000155e-01 1.245840000000000058e+00 5.639999999999999458e-01
1.025800000000000045e+00 3.494999999999999774e-01 1.043830000000000036e+00 3.920000000000000151e-01 1.214139999999999997e+00 5.580000000000000515e-01
1.004029999999999978e+00 3.494999999999999774e-01 1.044489999999999919e+00 3.925000000000000155e-01 1.188139999999999974e+00 5.580000000000000515e-01
1.017600000000000060e+00 3.494999999999999774e-01 1.076589999999999936e+00 3.935000000000000164e-01 1.240240000000000009e+00 5.785000000000000142e-01
1.010620000000000074e+00 3.494999999999999774e-01 1.095930000000000071e+00 3.950000000000000178e-01 1.188360000000000083e+00 5.739999999999999547e-01
1.051779999999999937e+00 3.494999999999999774e-01 1.057670000000000110e+00 3.945000000000000173e-01 1.232089999999999907e+00 5.739999999999999547e-01
1.004299999999999971e+00 3.494999999999999774e-01 1.016040000000000054e+00 3.940000000000000169e-01 1.208749999999999991e+00 5.655000000000000027e-01
1.034529999999999950e+00 3.494999999999999774e-01 1.113150000000000084e+00 3.955000000000000182e-01 1.192239999999999966e+00 5.580000000000000515e-01
9.860259999999999581e-01 3.494999999999999774e-01 1.074500000000000011e+00 3.975000000000000200e-01 1.227449999999999930e+00 5.829999999999999627e-01
1.024610000000000021e+00 3.499999999999999778e-01 1.062980000000000036e+00 3.995000000000000218e-01 1.212739999999999929e+00 5.745000000000000107e-01
1.012780000000000014e+00 3.499999999999999778e-01 1.076799999999999979e+00 3.975000000000000200e-01 1.191550000000000109e+00 5.719999999999999529e-01
1.011200000000000099e+00 3.499999999999999778e-01 1.102729999999999988e+00 3.980000000000000204e-01 1.237119999999999997e+00 5.705000000000000071e-01
1.038599999999999968e+00 3.499999999999999778e-01 1.056019999999999959e+00 3.995000000000000218e-01 1.218790000000000040e+00 5.805000000000000160e-01
1.023190000000000044e+00 3.499999999999999778e-01 1.060189999999999966e+00 3.985000000000000209e-01 1.230960000000000054e+00 5.819999999999999618e-01
1.056159999999999988e+00 3.499999999999999778e-01 1.072189999999999976e+00 3.965000000000000191e-01 1.243929999999999980e+00 5.909999999999999698e-01
9.575360000000000538e-01 3.499999999999999778e-01 1.108219999999999983e+00 3.955000000000000182e-01 1.178029999999999911e+00 5.805000000000000160e-01
1.022410000000000041e+00 3.499999999999999778e-01 1.045840000000000103e+00 3.985000000000000209e-01 1.215589999999999948e+00 5.799999999999999600e-01
1.029050000000000020e+00 3.499999999999999778e-01 1.121350000000000069e+00 3.980000000000000204e-01 1.227700000000000014e+00 5.775000000000000133e-01
1.040640000000000009e+00 3.499999999999999778e-01 1.070859999999999923e+00 3.990000000000000213e-01 1.241270000000000095e+00 5.925000000000000266e-01
1.033889999999999976e+00 3.499999999999999778e-01 1.021789999999999976e+00 3.990000000000000213e-01 1.218800000000000106e+00 5.855000000000000204e-01
9.996869999999999923e-01 3.499999999999999778e-01 1.122049999999999992e+00 4.000000000000000222e-01 1.224129999999999940e+00 5.949999999999999734e-01
1.013290000000000024e+00 3.499999999999999778e-01 1.073180000000000023e+00 4.020000000000000240e-01 1.259020000000000028e+00 5.955000000000000293e-01
1.002939999999999943e+00 3.504999999999999782e-01 1.068929999999999936e+00 4.015000000000000235e-01 1.281130000000000102e+00 5.999999999999999778e-01
1.002760000000000096e+00 3.504999999999999782e-01 1.084049999999999958e+00 4.045000000000000262e-01 1.232839999999999936e+00 5.885000000000000231e-01
1.003630000000000022e+00 3.499999999999999778e-01 1.118360000000000021e+00 4.025000000000000244e-01 1.210650000000000004e+00 5.935000000000000275e-01
1.028419999999999890e+00 3.499999999999999778e-01 1.073790000000000022e+00 4.030000000000000249e-01 1.271770000000000067e+00 5.875000000000000222e-01
1.016289999999999916e+00 3.504999999999999782e-01 1.140050000000000008e+00 4.050000000000000266e-01 1.245139999999999914e+00 5.979999999999999760e-01
1.001209999999999933e+00 3.504999999999999782e-01 1.095920000000000005e+00 4.074999999999999734e-01 1.209119999999999973e+00 5.999999999999999778e-01
1.037360000000000060e+00 3.504999999999999782e-01 1.096309999999999896e+00 4.045000000000000262e-01 1.226509999999999989e+00 6.035000000000000364e-01
1.022659999999999902e+00 3.504999999999999782e-01 1.107839999999999936e+00 4.045000000000000262e-01 1.228830000000000089e+00 6.075000000000000400e-01
9.969550000000000356e-01 3.504999999999999782e-01 1.070899999999999963e+00 4.025000000000000244e-01 1.159389999999999921e+00 6.109999999999999876e-01
1.038520000000000110e+00 3.504999999999999782e-01 1.054759999999999920e+00 4.079999999999999738e-01 1.235610000000000097e+00 6.155000000000000471e-01
9.866019999999999790e-01 3.504999999999999782e-01 1.085509999999999975e+00 4.045000000000000262e-01 1.254550000000000054e+00 6.199999999999999956e-01
1.024170000000000025e+00 3.504999999999999782e-01 1.076950000000000074e+00 4.030000000000000249e-01 1.285260000000000069e+00 6.155000000000000471e-01
1.037150000000000016e+00 3.504999999999999782e-01 1.087560000000000082e+00 4.069999999999999729e-01 1.244110000000000049e+00 6.049999999999999822e-01
1.040750000000000064e+00 3.504999999999999782e-01 1.092430000000000012e+00 4.064999999999999725e-01 1.242580000000000018e+00 6.085000000000000409e-01
1.034070000000000045e+00 3.504999999999999782e-01 1.112069999999999892e+00 4.060000000000000275e-01 1.246920000000000028e+00 6.055000000000000382e-01
1.041479999999999961e+00 3.504999999999999782e-01 1.063660000000000050e+00 4.109999999999999765e-01 1.304270000000000040e+00 6.215000000000000524e-01
1.073990000000000000e+00 3.504999999999999782e-01 1.082109999999999905e+00 4.124999999999999778e-01 1.260140000000000038e+00 6.155000000000000471e-01
1.023130000000000095e+00 3.504999999999999782e-01 1.072049999999999947e+00 4.134999999999999787e-01 1.215349999999999930e+00 6.245000000000000551e-01
1.036680000000000046e+00 3.504999999999999782e-01 1.097180000000000044e+00 4.129999999999999782e-01 1.266639999999999988e+00 6.189999999999999947e-01
1.033130000000000104e+00 3.504999999999999782e-01 1.096430000000000016e+00 4.144999999999999796e-01 1.252750000000000030e+00 6.159999999999999920e-01
1.055099999999999927e+00 3.504999999999999782e-01 1.077499999999999902e+00 4.114999999999999769e-01 1.224150000000000071e+00 6.099999999999999867e-01
9.552739999999999565e-01 3.504999999999999782e-01 1.134400000000000075e+00 4.149999999999999800e-01 1.264140000000000041e+00 6.215000000000000524e-01
1.010490000000000110e+00 3.504999999999999782e-01 1.098530000000000006e+00 4.139999999999999791e-01 1.252080000000000082e+00 6.145000000000000462e-01
1.044049999999999923e+00 3.504999999999999782e-01 1.148949999999999916e+00 4.129999999999999782e-01 1.241120000000000001e+00 6.199999999999999956e-01
1.011689999999999978e+00 3.504999999999999782e-01 1.085879999999999956e+00 4.129999999999999782e-01 1.279160000000000075e+00 6.250000000000000000e-01
1.028100000000000014e+00 3.504999999999999782e-01 1.070500000000000007e+00 4.149999999999999800e-01 1.245009999999999950e+00 6.209999999999999964e-01
9.932929999999999815e-01 3.504999999999999782e-01 1.116649999999999920e+00 4.164999999999999813e-01 1.243449999999999944e+00 6.254999999999999449e-01
1.055299999999999905e+00 3.504999999999999782e-01 1.067469999999999919e+00 4.134999999999999787e-01 1.198600000000000110e+00 6.125000000000000444e-01
1.036089999999999955e+00 3.504999999999999782e-01 1.085520000000000040e+00 4.134999999999999787e-01 1.188690000000000024e+00 6.254999999999999449e-01
1.021090000000000053e+00 3.504999999999999782e-01 1.139610000000000012e+00 4.139999999999999791e-01 1.227049999999999974e+00 6.254999999999999449e-01
1.070910000000000029e+00 3.504999999999999782e-01 1.140020000000000033e+00 4.189999999999999836e-01 1.237340000000000106e+00 6.229999999999999982e-01
1.033809999999999896e+00 3.504999999999999782e-01 1.098589999999999955e+00 4.159999999999999809e-01 1.233700000000000019e+00 6.235000000000000542e-01
1.017989999999999950e+00 3.504999999999999782e-01 1.090710000000000068e+00 4.159999999999999809e-01 1.187629999999999963e+00 6.229999999999999982e-01
1.021619999999999973e+00 3.504999999999999782e-01 1.119879999999999987e+00 4.174999999999999822e-01 1.254490000000000105e+00 6.129999999999999893e-01
1.043109999999999982e+00 3.504999999999999782e-01 1.125909999999999966e+00 4.179999999999999827e-01 1.253360000000000030e+00 6.225000000000000533e-01
1.054680000000000062e+00 3.504999999999999782e-01 1.124929999999999986e+00 4.144999999999999796e-01 1.253309999999999924e+00 6.235000000000000542e-01
9.949599999999999556e-01 3.504999999999999782e-01 1.132740000000000080e+00 4.129999999999999782e-01 1.259940000000000060e+00 6.235000000000000542e-01
1.027349999999999985e+00 3.504999999999999782e-01 1.106540000000000079e+00 4.169999999999999818e-01 1.250629999999999908e+00 6.310000000000000053e-01
1.015390000000000015e+00 3.504999999999999782e-01 1.129639999999999977e+00 4.174999999999999822e-01 1.221330000000000027e+00 6.260000000000000009e-01
1.047670000000000101e+00 3.504999999999999782e-01 1.077779999999999960e+00 4.199999999999999845e-01 1.208259999999999890e+00 6.185000000000000497e-01
1.022040000000000060e+00 3.504999999999999782e-01 1.110559999999999992e+00 4.189999999999999836e-01 1.235889999999999933e+00 6.284999999999999476e-01
1.021700000000000053e+00 3.504999999999999782e-01 1.102360000000000007e+00 4.189999999999999836e-01 1.229500000000000037e+00 6.324999999999999512e-01
1.007509999999999906e+00 3.509999999999999787e-01 1.107900000000000107e+00 4.154999999999999805e-01 1.299169999999999936e+00 6.320000000000000062e-01
1.016929999999999890e+00 3.504999999999999782e-01 1.100179999999999936e+00 4.164999999999999813e-01 1.266790000000000083e+00 6.254999999999999449e-01
1.019749999999999934e+00 3.504999999999999782e-01 1.095380000000000020e+00 4.169999999999999818e-01 1.274159999999999959e+00 6.274999999999999467e-01
1.010960000000000081e+00 3.504999999999999782e-01 1.117199999999999971e+00 4.174999999999999822e-01 1.292720000000000091e+00 6.300000000000000044e-01
1.038219999999999921e+00 3.504999999999999782e-01 1.110619999999999941e+00 4.224999999999999867e-01 1.271079999999999988e+00 6.334999999999999520e-01
9.786540000000000239e-01 3.504999999999999782e-01 1.132220000000000004e+00 4.249999999999999889e-01 1.252690000000000081e+00 6.314999999999999503e-01
1.011710000000000109e+00 3.504999999999999782e-01 1.092349999999999932e+00 4.209999999999999853e-01 1.266909999999999981e+00 6.294999999999999485e-01
1.007949999999999902e+00 3.504999999999999782e-01 1.109480000000000022e+00 4.234999999999999876e-01 1.238799999999999901e+00 6.310000000000000053e-01
1.025560000000000027e+00 3.504999999999999782e-01 1.125429999999999930e+00 4.274999999999999911e-01 1.263439999999999896e+00 6.300000000000000044e-01
1.002760000000000096e+00 3.504999999999999782e-01 1.091250000000000053e+00 4.249999999999999889e-01 1.221619999999999928e+00 6.245000000000000551e-01
1.060279999999999889e+00 3.504999999999999782e-01 1.096549999999999914e+00 4.264999999999999902e-01 1.249659999999999993e+00 6.284999999999999476e-01
1.039500000000000091e+00 3.504999999999999782e-01 1.131129999999999969e+00 4.209999999999999853e-01 1.260680000000000023e+00 6.364999999999999547e-01
1.037979999999999903e+00 3.504999999999999782e-01 1.111280000000000046e+00 4.239999999999999880e-01 1.261749999999999927e+00 6.364999999999999547e-01
1.036680000000000046e+00 3.504999999999999782e-01 1.118780000000000108e+00 4.234999999999999876e-01 1.277150000000000007e+00 6.430000000000000160e-01
