428.375, 438.345, 448.183, 457.736, 466.865, 475.493, 483.601, 491.485, 499.078, 506.557, 513.61, 520.361, 526.8, 532.649, 538.323, 543.414, 548.015, 552.327, 556.166, 559.672, 562.95
438.353, 448.253, 458.095, 467.651, 476.779, 485.403, 493.507, 501.099, 508.579, 515.632, 522.379, 528.817, 534.667, 540.335, 545.426, 550.022, 554.334, 558.173, 561.679, 564.957, 568.058
448.277, 458.118, 467.684, 477.236, 486.355, 494.962, 503.044, 510.61, 517.663, 524.407, 530.846, 536.695, 542.356, 547.448, 552.036, 556.348, 560.188, 563.693, 566.972, 570.073, 573.002
457.875, 467.713, 477.265, 486.386, 495.342, 503.913, 511.946, 519.454, 526.439, 532.877, 538.727, 544.384, 549.476, 554.057, 558.37, 562.209, 565.715, 568.995, 572.097, 575.026, 577.754
466.903, 476.736, 486.274, 495.37, 503.941, 512.137, 520.091, 527.504, 534.38, 540.697, 546.412, 551.505, 556.083, 560.396, 564.236, 567.743, 571.023, 574.126, 577.056, 579.785, 582.265
475.252, 485.077, 494.594, 503.649, 512.161, 520.116, 527.528, 534.776, 541.508, 547.664, 553.205, 558.109, 562.423, 566.263, 569.771, 573.051, 576.155, 579.086, 581.817, 584.297, 586.461
483.101, 492.746, 502.233, 511.235, 519.665, 527.514, 534.799, 541.53, 547.89, 553.858, 559.195, 563.883, 567.971, 571.58, 574.855, 577.908, 580.795, 583.522, 586.064, 588.375, 590.39
490.768, 500.253, 509.245, 518.178, 526.507, 534.224, 541.354, 547.912, 553.88, 559.331, 564.444, 568.899, 572.747, 576.114, 579.151, 581.973, 584.64, 587.162, 589.515, 591.654, 593.516
498.27, 507.264, 516.195, 524.516, 532.722, 540.285, 547.236, 553.596, 559.352, 564.466, 568.978, 573.188, 576.79, 579.911, 582.708, 585.302, 587.753, 590.074, 592.241, 594.209, 595.92
505.28, 514.21, 522.533, 530.74, 538.322, 545.705, 552.453, 558.595, 564.123, 568.999, 573.21, 576.812, 580.13, 583.007, 585.568, 587.937, 590.179, 592.305, 594.291, 596.093, 597.654
512.221, 520.547, 528.753, 536.339, 543.722, 550.493, 557.015, 562.921, 568.205, 572.836, 576.799, 580.152, 583.029, 585.591, 587.961, 590.203, 592.329, 594.316, 596.118, 597.68, 598.812
518.558, 526.763, 534.352, 541.735, 548.51, 555.033, 560.978, 566.63, 571.661, 576.04, 579.754, 582.862, 585.501, 587.833, 589.986, 592.027, 593.965, 595.778, 597.419, 598.837, 599.551
524.769, 532.361, 539.744, 546.523, 553.046, 558.995, 564.647, 569.848, 574.619, 578.746, 582.215, 585.086, 587.495, 589.607, 591.554, 593.401, 595.16, 596.807, 598.295, 599.575, 600.065
530.367, 537.75, 544.532, 551.055, 557.008, 562.66, 567.865, 572.735, 577.248, 581.127, 584.36, 587.003, 589.193, 591.098, 592.848, 594.513, 596.102, 597.591, 598.936, 600.089, 600.516
535.359, 542.538, 549.061, 555.017, 560.669, 565.878, 570.752, 575.425, 579.688, 583.33, 586.337, 588.765, 590.75, 592.46, 594.026, 595.518, 596.948, 598.29, 599.502, 600.539, 600.99
539.791, 546.746, 553.023, 558.675, 563.887, 568.765, 573.441, 577.98, 582.01, 585.43, 588.227, 590.454, 592.249, 593.777, 595.171, 596.502, 597.782, 598.988, 600.079, 601.013, 601.506
543.771, 550.487, 556.504, 561.892, 566.774, 571.454, 576.001, 580.404, 584.222, 587.44, 590.043, 592.085, 593.704, 595.071, 596.279, 597.483, 598.625, 599.706, 600.687, 601.528, 602.044
547.43, 553.904, 559.658, 564.78, 569.463, 574.017, 578.459, 582.667, 586.295, 589.33, 591.758, 593.633, 595.092, 596.35, 597.424, 598.44, 599.457, 600.424, 601.306, 602.065, 602.571
550.871, 557.108, 562.605, 567.469, 572.03, 576.475, 580.686, 584.723, 588.183, 591.055, 593.328, 595.054, 596.371, 597.475, 598.433, 599.336, 600.242, 601.109, 601.904, 602.591, 603.053
554.129, 560.144, 565.401, 570.039, 574.488, 578.702, 582.74, 586.518, 589.832, 592.564, 594.702, 596.3, 597.495, 598.452, 599.308, 600.133, 600.945, 601.727, 602.447, 603.073, 603.461
557.191, 563.005, 568.045, 572.497, 576.717, 580.755, 584.543, 588.018, 591.211, 593.826, 595.853, 597.346, 598.441, 599.306, 600.073, 600.816, 601.552, 602.265, 602.926, 603.501, 603.818
