428.155, 438.125, 447.964, 457.518, 466.647, 475.275, 483.384, 491.268, 498.86, 506.341, 513.393, 520.145, 526.582, 532.429, 538.103, 543.19, 547.791, 552.096, 555.927, 559.422, 562.69
438.135, 448.036, 457.88, 467.437, 476.566, 485.19, 493.294, 500.886, 508.366, 515.418, 522.167, 528.603, 534.45, 540.118, 545.204, 549.8, 554.105, 557.935, 561.431, 564.699, 567.791
448.065, 457.907, 467.475, 477.029, 486.148, 494.757, 502.838, 510.404, 517.456, 524.201, 530.637, 536.484, 542.144, 547.231, 551.817, 556.122, 559.953, 563.449, 566.718, 569.81, 572.73
457.67, 467.51, 477.064, 486.186, 495.143, 503.715, 511.748, 519.255, 526.239, 532.676, 538.523, 544.178, 549.265, 553.843, 558.149, 561.98, 565.477, 568.747, 571.84, 574.761, 577.483
466.706, 476.54, 486.08, 495.177, 503.749, 511.945, 519.899, 527.311, 534.186, 540.501, 546.213, 551.301, 555.875, 560.182, 564.014, 567.512, 570.783, 573.878, 576.799, 579.522, 581.997
475.061, 484.887, 494.405, 503.462, 511.974, 519.929, 527.341, 534.588, 541.317, 547.472, 553.009, 557.908, 562.216, 566.049, 569.549, 572.821, 575.917, 578.84, 581.563, 584.038, 586.198
482.917, 492.561, 502.05, 511.052, 519.483, 527.331, 534.615, 541.345, 547.704, 553.668, 559.001, 563.684, 567.766, 571.368, 574.635, 577.68, 580.558, 583.278, 585.814, 588.119, 590.13
490.588, 500.073, 509.066, 518, 526.329, 534.045, 541.175, 547.731, 553.696, 559.145, 564.255, 568.705, 572.547, 575.907, 578.936, 581.751, 584.411, 586.927, 589.274, 591.407, 593.266
498.094, 507.088, 516.021, 524.342, 532.548, 540.11, 547.06, 553.419, 559.172, 564.283, 568.792, 572.998, 576.595, 579.711, 582.502, 585.089, 587.535, 589.849, 592.011, 593.974, 595.68
505.108, 514.038, 522.362, 530.569, 538.15, 545.533, 552.28, 558.421, 563.946, 568.819, 573.027, 576.59, 579.939, 582.811, 585.367, 587.731, 589.967, 592.087, 594.068, 595.865, 597.422
512.052, 520.38, 528.586, 536.171, 543.554, 550.324, 556.845, 562.748, 568.03, 572.658, 576.618, 579.967, 582.841, 585.397, 587.762, 590, 592.121, 594.102, 595.9, 597.458, 598.588
518.393, 526.598, 534.188, 541.571, 548.345, 554.866, 560.809, 566.459, 571.487, 575.864, 579.575, 582.68, 585.316, 587.644, 589.793, 591.829, 593.763, 595.571, 597.209, 598.622, 599.335
524.605, 532.2, 539.582, 546.361, 552.883, 558.831, 564.481, 569.678, 574.447, 578.572, 582.039, 584.907, 587.313, 589.422, 591.365, 593.208, 594.964, 596.606, 598.091, 599.368, 599.858
530.207, 537.589, 544.373, 550.895, 556.847, 562.498, 567.7, 572.566, 577.077, 580.955, 584.185, 586.826, 589.014, 590.916, 592.664, 594.325, 595.911, 597.397, 598.739, 599.889, 600.316
535.202, 542.38, 548.902, 554.859, 560.51, 565.717, 570.589, 575.257, 579.518, 583.158, 586.164, 588.59, 590.574, 592.281, 593.846, 595.335, 596.762, 598.101, 599.311, 600.346, 600.797
539.637, 546.591, 552.867, 558.517, 563.73, 568.606, 573.279, 577.812, 581.841, 585.26, 588.055, 590.281, 592.074, 593.601, 594.994, 596.323, 597.601, 598.804, 599.894, 600.825, 601.319
543.619, 550.335, 556.35, 561.737, 566.619, 571.297, 575.835, 580.237, 584.053, 587.269, 589.871, 591.913, 593.531, 594.894, 596.102, 597.307, 598.448, 599.527, 600.506, 601.346, 601.862
547.281, 553.753, 559.506, 564.626, 569.309, 573.853, 578.295, 582.501, 586.127, 589.161, 591.588, 593.463, 594.921, 596.175, 597.249, 598.267, 599.283, 600.249, 601.131, 601.889, 602.394
550.723, 556.959, 562.454, 567.317, 571.866, 576.317, 580.524, 584.558, 588.016, 590.888, 593.159, 594.886, 596.202, 597.302, 598.26, 599.167, 600.073, 600.939, 601.734, 602.42, 602.881
553.983, 559.997, 565.252, 569.873, 574.335, 578.542, 582.581, 586.355, 589.668, 592.399, 594.536, 596.135, 597.329, 598.287, 599.143, 599.968, 600.779, 601.561, 602.281, 602.906, 603.293
557.047, 562.859, 567.897, 572.349, 576.556, 580.603, 584.389, 587.866, 591.058, 593.673, 595.699, 597.192, 598.287, 599.151, 599.918, 600.661, 601.397, 602.109, 602.769, 603.345, 603.666
