397.365, 407.342, 417.213, 426.849, 436.133, 444.993, 453.403, 461.35, 468.809, 475.724, 482.026, 487.669, 492.681, 497.17, 501.273, 505.103, 508.718, 512.127, 515.302, 518.186, 520.7
407.18, 417.163, 427.044, 436.688, 445.976, 454.838, 463.247, 471.194, 478.652, 485.567, 491.869, 497.512, 502.524, 507.012, 511.115, 514.945, 518.559, 521.968, 525.143, 528.027, 530.54
416.354, 426.34, 436.226, 445.875, 455.165, 464.027, 472.437, 480.383, 487.84, 494.755, 501.056, 506.699, 511.71, 516.198, 520.301, 524.13, 527.744, 531.152, 534.326, 537.21, 539.723
424.376, 434.361, 444.247, 453.895, 463.184, 472.045, 480.455, 488.4, 495.858, 502.772, 509.072, 514.714, 519.726, 524.213, 528.315, 532.144, 535.758, 539.165, 542.339, 545.223, 547.735
430.959, 440.942, 450.826, 460.472, 469.759, 478.62, 487.029, 494.974, 502.431, 509.345, 515.645, 521.287, 526.298, 530.785, 534.887, 538.715, 542.328, 545.736, 548.909, 551.792, 554.305
436.081, 446.064, 455.945, 465.59, 474.877, 483.737, 492.146, 500.091, 507.547, 514.46, 520.76, 526.402, 531.412, 535.899, 540.001, 543.829, 547.442, 550.849, 554.022, 556.905, 559.418
439.854, 449.836, 459.717, 469.361, 478.647, 487.507, 495.915, 503.86, 511.316, 518.229, 524.528, 530.169, 535.18, 539.666, 543.767, 547.595, 551.208, 554.615, 557.788, 560.671, 563.183
442.408, 452.39, 462.27, 471.914, 481.2, 490.059, 498.467, 506.411, 513.867, 520.78, 527.079, 532.72, 537.73, 542.216, 546.317, 550.145, 553.758, 557.164, 560.337, 563.22, 565.732
443.865, 453.846, 463.726, 473.369, 482.654, 491.514, 499.921, 507.865, 515.32, 522.233, 528.532, 534.173, 539.182, 543.669, 547.77, 551.597, 555.21, 558.616, 561.789, 564.672, 567.184
444.357, 454.338, 464.217, 473.86, 483.145, 492.004, 500.411, 508.355, 515.81, 522.722, 529.021, 534.662, 539.671, 544.157, 548.258, 552.086, 555.698, 559.105, 562.278, 565.16, 567.672
444.072, 454.053, 463.932, 473.574, 482.859, 491.718, 500.125, 508.068, 515.523, 522.436, 528.734, 534.375, 539.384, 543.87, 547.971, 551.798, 555.411, 558.817, 561.99, 564.872, 567.384
443.265, 453.246, 463.125, 472.766, 482.051, 490.91, 499.316, 507.26, 514.715, 521.627, 527.926, 533.566, 538.575, 543.061, 547.162, 550.99, 554.602, 558.008, 561.181, 564.064, 566.576
442.214, 452.195, 462.073, 471.715, 480.999, 489.858, 498.264, 506.208, 513.663, 520.575, 526.874, 532.514, 537.524, 542.01, 546.11, 549.938, 553.55, 556.957, 560.13, 563.012, 565.524
441.148, 451.128, 461.006, 470.647, 479.932, 488.79, 497.197, 505.14, 512.595, 519.507, 525.806, 531.447, 536.456, 540.943, 545.043, 548.871, 552.484, 555.89, 559.063, 561.946, 564.458
440.197, 450.178, 460.055, 469.696, 478.98, 487.839, 496.246, 504.189, 511.644, 518.557, 524.856, 530.497, 535.507, 539.993, 544.094, 547.922, 551.535, 554.942, 558.115, 560.997, 563.509
439.41, 449.39, 459.268, 468.908, 478.193, 487.051, 495.458, 503.402, 510.858, 517.771, 524.07, 529.711, 534.721, 539.208, 543.309, 547.137, 550.75, 554.157, 557.331, 560.213, 562.725
438.784, 448.764, 458.641, 468.282, 477.566, 486.425, 494.833, 502.778, 510.234, 517.147, 523.447, 529.088, 534.099, 538.586, 542.688, 546.516, 550.129, 553.536, 556.709, 559.592, 562.104
438.3, 448.28, 458.157, 467.797, 477.083, 485.942, 494.351, 502.296, 509.753, 516.667, 522.968, 528.609, 533.62, 538.108, 542.21, 546.038, 549.651, 553.058, 556.232, 559.114, 561.626
437.937, 447.917, 457.794, 467.435, 476.721, 485.582, 493.991, 501.938, 509.396, 516.311, 522.612, 528.254, 533.265, 537.753, 541.855, 545.683, 549.297, 552.704, 555.877, 558.76, 561.272
437.678, 447.658, 457.535, 467.176, 476.463, 485.325, 493.736, 501.684, 509.143, 516.058, 522.36, 528.003, 533.014, 537.502, 541.604, 545.433, 549.046, 552.453, 555.627, 558.509, 561.021
437.503, 447.498, 457.4, 467.063, 476.36, 485.226, 493.637, 501.585, 509.044, 515.959, 522.261, 527.903, 532.914, 537.401, 541.503, 545.331, 548.943, 552.35, 555.522, 558.404, 560.916
