420.596, 430.569, 440.428, 450.036, 459.272, 468.067, 476.409, 484.316, 492.181, 499.68, 507.096, 514.205, 520.965, 527.573, 533.969, 540.061, 545.869, 551.41, 556.846, 562.054, 567.008
430.479, 440.454, 450.315, 459.926, 469.162, 477.955, 486.294, 494.198, 501.697, 509.114, 516.222, 522.982, 529.587, 535.983, 542.075, 547.883, 553.424, 558.855, 564.063, 569.018, 573.71
439.976, 449.952, 459.814, 469.423, 478.652, 487.436, 495.763, 503.654, 511.139, 518.247, 525.007, 531.61, 538.006, 544.098, 549.906, 555.446, 560.872, 566.08, 571.035, 575.728, 580.123
448.83, 458.805, 468.663, 478.261, 487.473, 496.232, 504.53, 512.389, 519.839, 526.912, 533.635, 540.03, 546.122, 551.93, 557.471, 562.894, 568.102, 573.057, 577.75, 582.145, 586.254
456.947, 466.921, 476.77, 486.349, 495.528, 504.243, 512.487, 520.287, 527.679, 534.693, 541.354, 547.687, 553.712, 559.45, 564.917, 570.125, 575.079, 579.772, 584.168, 588.275, 592.195
464.943, 474.789, 484.368, 493.761, 502.89, 511.535, 519.698, 527.412, 534.717, 541.645, 548.222, 554.471, 560.411, 566.061, 571.438, 576.552, 581.411, 586.003, 590.295, 594.216, 597.657
472.809, 482.384, 491.777, 500.907, 509.696, 518.249, 526.302, 533.901, 541.091, 547.909, 554.38, 560.526, 566.366, 571.916, 577.191, 582.205, 586.959, 591.446, 595.632, 599.446, 602.786
480.399, 489.793, 498.922, 507.712, 516.266, 524.512, 532.433, 539.89, 546.941, 553.626, 559.972, 565.999, 571.724, 577.163, 582.33, 587.236, 591.885, 596.266, 600.346, 604.058, 607.301
487.806, 496.934, 505.726, 514.28, 522.529, 530.449, 538.186, 545.482, 552.374, 558.906, 565.11, 571.003, 576.602, 581.921, 586.973, 591.767, 596.307, 600.581, 604.558, 608.172, 611.325
494.943, 503.738, 512.291, 520.543, 528.463, 536.202, 543.625, 550.747, 557.464, 563.831, 569.878, 575.626, 581.088, 586.278, 591.208, 595.885, 600.312, 604.479, 608.353, 611.871, 614.939
501.747, 510.299, 518.554, 526.474, 534.216, 541.642, 548.789, 555.728, 562.262, 568.453, 574.335, 579.928, 585.245, 590.298, 595.098, 599.653, 603.965, 608.022, 611.793, 615.216, 618.199
508.304, 516.561, 524.482, 532.227, 539.656, 546.805, 553.745, 560.454, 566.8, 572.809, 578.519, 583.95, 589.115, 594.026, 598.692, 603.12, 607.312, 611.256, 614.923, 618.25, 621.149
514.566, 522.487, 530.235, 537.666, 544.819, 551.759, 558.47, 564.941, 571.099, 576.923, 582.457, 587.721, 592.73, 597.494, 602.021, 606.318, 610.387, 614.217, 617.777, 621.008, 623.824
520.47, 528.24, 535.674, 542.83, 549.77, 556.485, 562.958, 569.201, 575.17, 580.808, 586.163, 591.258, 596.107, 600.72, 605.105, 609.269, 613.213, 616.926, 620.378, 623.513, 626.244
526.072, 533.679, 540.838, 547.778, 554.496, 560.972, 567.217, 573.234, 579.015, 584.467, 589.642, 594.566, 599.253, 603.713, 607.954, 611.983, 615.801, 619.396, 622.741, 625.778, 628.426
531.405, 538.842, 545.783, 552.504, 558.984, 565.232, 571.251, 577.033, 582.629, 587.895, 592.89, 597.641, 602.165, 606.471, 610.568, 614.462, 618.153, 621.631, 624.868, 627.809, 630.375
536.486, 543.753, 550.509, 556.992, 563.243, 569.265, 575.05, 580.646, 585.987, 591.07, 595.886, 600.466, 604.827, 608.98, 612.934, 616.694, 620.261, 623.624, 626.756, 629.604, 632.089
541.328, 548.426, 554.997, 561.252, 567.277, 573.065, 578.662, 584.005, 589.089, 593.95, 598.593, 603.007, 607.211, 611.216, 615.031, 618.661, 622.108, 625.36, 628.392, 631.151, 633.561
545.937, 552.869, 559.256, 565.285, 571.077, 576.674, 582.02, 587.105, 591.969, 596.613, 601.027, 605.213, 609.27, 613.138, 616.824, 620.334, 623.669, 626.819, 629.759, 632.437, 634.778
550.314, 557.084, 563.29, 569.085, 574.683, 580.032, 585.118, 589.985, 594.629, 599.044, 603.233, 607.29, 611.158, 614.845, 618.356, 621.684, 624.921, 627.982, 630.842, 633.45, 635.733
554.45, 561.061, 567.09, 572.688, 578.041, 583.127, 588, 592.644, 597.06, 601.257, 605.315, 609.184, 612.871, 616.382, 619.726, 622.965, 626.026, 628.89, 631.686, 634.238, 636.474
