-0.00408172, 0.0975, 0.0132132, 0.1095, 0.0339398, 0.1025
0.304272, 0.144, 0.254602, 0.15, 0.239404, 0.1365
0.480914, 0.1755, 0.436669, 0.183, 0.411157, 0.1595
0.576114, 0.1995, 0.541693, 0.209, 0.446299, 0.187
0.611006, 0.215, 0.645215, 0.228, 0.596201, 0.207
0.699646, 0.233, 0.681257, 0.2475, 0.654386, 0.233
0.792592, 0.254, 0.733056, 0.264, 0.694751, 0.249
0.793372, 0.2705, 0.796244, 0.273, 0.751982, 0.262
0.841451, 0.2775, 0.809554, 0.2865, 0.795436, 0.2785
0.889383, 0.285, 0.839749, 0.294, 0.775302, 0.2875
0.851767, 0.287, 0.863718, 0.297, 0.803728, 0.294
0.882274, 0.2955, 0.925291, 0.3, 0.821716, 0.3095
0.887388, 0.3015, 0.939439, 0.3115, 0.888109, 0.3225
0.926469, 0.3055, 0.879456, 0.3115, 0.903156, 0.331
0.929394, 0.313, 0.916748, 0.3155, 0.924099, 0.335
0.940031, 0.315, 0.92343, 0.319, 0.914173, 0.3395
0.975893, 0.3185, 0.952999, 0.323, 0.912354, 0.341
0.960417, 0.32, 0.980271, 0.3255, 0.974384, 0.353
0.931061, 0.323, 0.977604, 0.326, 0.947904, 0.351
1.00138, 0.326, 0.946066, 0.3285, 0.934216, 0.359
0.987348, 0.3285, 0.941114, 0.332, 0.910696, 0.363
1.01968, 0.331, 0.984688, 0.337, 0.95766, 0.3675
1.01409, 0.333, 0.981001, 0.337, 0.997213, 0.3845
1.00442, 0.3335, 1.00393, 0.3385, 0.985862, 0.3835
0.997675, 0.3355, 1.00158, 0.341, 0.983024, 0.3845
0.960614, 0.336, 0.986633, 0.345, 0.953673, 0.38
0.974048, 0.3365, 0.951, 0.3455, 0.999782, 0.393
0.98555, 0.337, 0.96644, 0.347, 1.00696, 0.3965
1.02476, 0.338, 1.02153, 0.35, 1.0249, 0.3965
0.999437, 0.3385, 1.0007, 0.35, 1.00857, 0.3955
0.972422, 0.339, 0.997504, 0.35, 0.992278, 0.397
1.00912, 0.3405, 1.00277, 0.351, 1.02727, 0.4045
0.981655, 0.3415, 1.01357, 0.3515, 1.02237, 0.3945
1.02179, 0.3415, 1.00028, 0.3535, 0.973314, 0.411
0.984012, 0.3425, 1.0101, 0.3545, 1.01714, 0.4105
0.987464, 0.342, 1.04468, 0.356, 1.06618, 0.413
0.984094, 0.342, 0.986535, 0.3595, 1.0437, 0.4255
1.01937, 0.342, 1.00377, 0.359, 1.04704, 0.4205
1.00183, 0.3425, 1.02535, 0.358, 1.01322, 0.423
1.0083, 0.3435, 1.03845, 0.361, 1.09256, 0.435
0.973834, 0.344, 1.03505, 0.361, 1.1329, 0.443
0.979032, 0.344, 1.02367, 0.363, 1.08651, 0.441
1.02204, 0.3445, 1.02901, 0.3605, 1.05835, 0.4445
0.993824, 0.3445, 1.0118, 0.3625, 1.03577, 0.4355
0.987645, 0.3455, 1.02124, 0.3605, 1.04347, 0.4465
1.0608, 0.346, 1.02531, 0.362, 1.09476, 0.4515
0.956223, 0.346, 1.01393, 0.362, 1.08204, 0.4555
1.00202, 0.346, 1.08474, 0.3625, 1.06873, 0.4515
1.01047, 0.3465, 1.05005, 0.3665, 1.0906, 0.457
0.985452, 0.3465, 1.0877, 0.3695, 1.07602, 0.4595
1.00544, 0.3465, 1.04934, 0.367, 1.10997, 0.4645
0.984533, 0.347, 1.04366, 0.3705, 1.04712, 0.4615
1.0046, 0.3485, 1.06645, 0.3715, 1.07154, 0.472
0.990891, 0.3495, 1.05302, 0.3725, 1.10619, 0.4605
0.995817, 0.3505, 1.05432, 0.3715, 1.14132, 0.476
1.01469, 0.3505, 1.00171, 0.371, 1.12912, 0.473
0.98062, 0.351, 1.01978, 0.3715, 1.11558, 0.4685
1.01176, 0.3515, 1.02362, 0.3715, 1.13867, 0.4775
1.01571, 0.351, 1.02473, 0.3705, 1.12415, 0.4745
1.00794, 0.351, 1.05196, 0.3705, 1.1152, 0.4845
1.05129, 0.351, 1.07377, 0.3695, 1.12584, 0.481
0.96761, 0.351, 1.00864, 0.373, 1.12965, 0.494
1.02153, 0.3515, 1.04968, 0.3735, 1.15771, 0.489
1.03578, 0.3515, 1.01561, 0.373, 1.16147, 0.4955
1.04564, 0.352, 1.09411, 0.373, 1.18146, 0.4915
1.01576, 0.352, 1.00738, 0.3755, 1.20657, 0.4975
1.03871, 0.352, 1.02574, 0.3765, 1.14808, 0.5005
1.02014, 0.3525, 1.04881, 0.3755, 1.11573, 0.499
1.03042, 0.3525, 1.0707, 0.376, 1.12068, 0.5115
0.985433, 0.3525, 1.08048, 0.3755, 1.17026, 0.5065
1.02848, 0.353, 1.05811, 0.3785, 1.19608, 0.513
1.01051, 0.353, 1.04606, 0.3775, 1.14183, 0.505
1.01106, 0.353, 1.04955, 0.3755, 1.12711, 0.509
1.03056, 0.353, 1.0617, 0.377, 1.15222, 0.5085
0.994283, 0.3535, 1.07386, 0.378, 1.19441, 0.517
0.998518, 0.3535, 1.04813, 0.3775, 1.16405, 0.522
1.03899, 0.3535, 1.06179, 0.381, 1.15049, 0.51
1.01743, 0.3535, 1.03026, 0.381, 1.12955, 0.517
1.03371, 0.3535, 1.0878, 0.38, 1.1673, 0.5195
0.999862, 0.3535, 1.04191, 0.3805, 1.16171, 0.5265
1.03477, 0.3535, 1.11281, 0.3815, 1.21561, 0.542
1.01835, 0.3535, 1.08199, 0.384, 1.19077, 0.528
1.02611, 0.3535, 1.07648, 0.381, 1.19508, 0.5265
1.02869, 0.3535, 1.10791, 0.3815, 1.21195, 0.529
1.02304, 0.3535, 1.04725, 0.3815, 1.19211, 0.534
1.04768, 0.354, 1.04069, 0.3825, 1.17919, 0.5335
1.03105, 0.354, 1.07869, 0.38, 1.22807, 0.537
1.02069, 0.354, 1.09299, 0.384, 1.16161, 0.528
1.04996, 0.354, 1.0637, 0.383, 1.1391, 0.518
1.04452, 0.354, 1.09742, 0.3815, 1.19823, 0.53
1.04606, 0.354, 1.04786, 0.3815, 1.20188, 0.538
1.03251, 0.354, 1.08403, 0.3815, 1.2244, 0.538
1.05208, 0.354, 1.05566, 0.386, 1.19783, 0.5405
1.00104, 0.354, 1.08326, 0.3855, 1.1663, 0.5355
1.05072, 0.354, 1.08668, 0.3855, 1.18346, 0.5525
1.03628, 0.354, 1.05685, 0.387, 1.17097, 0.5385
1.00191, 0.354, 1.08163, 0.3875, 1.20567, 0.55
1.03602, 0.354, 1.10726, 0.3895, 1.1894, 0.55
1.03162, 0.354, 1.10088, 0.3875, 1.16161, 0.5455
1.03559, 0.354, 1.05658, 0.3885, 1.23884, 0.558
